23.1637285; -6.2439634; 9.0629455; 1.5579526; -0.0057604; 6.4783596; -2.3033033
23.2635721; -6.3439622; 9.0642586; 1.5573789; -0.0057134; 6.4427636; -2.2906127
23.3634158; -6.4438202; 9.0656270; 1.5568106; -0.0056672; 6.4071676; -2.2779221
23.4632594; -6.5435326; 9.0670497; 1.5562478; -0.0056217; 6.3715716; -2.2652315
23.5631031; -6.6430942; 9.0685261; 1.5556902; -0.0055769; 6.3359756; -3.2443560
23.6629468; -6.7431088; 9.0700635; 1.5551821; -0.0044357; 6.2846424; -3.3703504
23.7627904; -6.8430716; 9.0716444; 1.5548046; -0.0031131; 6.2308678; -3.3413881
23.8626341; -6.9429029; 9.0732544; 1.5545602; -0.0017800; 6.1770932; -3.3124257
23.9624777; -7.0426171; 9.0748801; 1.5544495; -0.0004381; 6.1233186; -3.2834634
24.0623214; -7.1422288; 9.0765085; 1.5544730; 0.0009111; 6.0695441; -3.3785369
24.1621650; -7.2421232; 9.0781313; 1.5546697; 0.0031163; 6.0137105; -3.3616895
24.2620087; -7.3419908; 9.0797226; 1.5550963; 0.0054266; 5.9576361; -3.3301969
24.3618524; -7.4418074; 9.0812590; 1.5557535; 0.0077389; 5.9015616; -3.2987042
24.4616960; -7.5415923; 9.0827178; 1.5566411; 0.0100491; 5.8454872; -3.2672115
24.5615397; -7.6413647; 9.0840763; 1.5577588; 0.0123533; 5.7894127; -3.3057842
24.6613833; -7.7411206; 9.0853104; 1.5591466; 0.0155132; 5.7321180; -3.2769136
24.7612270; -7.8408995; 9.0863903; 1.5608542; 0.0187086; 5.6747527; -3.2439543
24.8610706; -7.9407203; 9.0872842; 1.5628805; 0.0218845; 5.6173874; -3.2109951
24.9609143; -8.0406005; 9.0879605; 1.5652240; 0.0250357; 5.5600222; -3.1780358
25.0607580; -8.1405579; 9.0883872; 1.5678828; 0.0281570; 5.5026569; -3.1249929
25.1606016; -8.2401379; 9.0885320; 1.5708578; 0.0315897; 5.4456599; -3.0923416
25.2604453; -8.3398283; 9.0883633; 1.5741764; 0.0349797; 5.3886650; -3.0598065
25.3602889; -8.4396511; 9.0878460; 1.5778354; 0.0383184; 5.3316701; -3.0272715
25.4601326; -8.5396253; 9.0869453; 1.5818310; 0.0415997; 5.2746752; -2.9930554
25.5599762; -8.6397515; 9.0856264; 1.5861582; 0.0448037; 5.2177124; -2.8774993
25.6598199; -8.7391208; 9.0838744; 1.5907337; 0.0472609; 5.1623563; -2.8468083
25.7596636; -8.8386922; 9.0816505; 1.5955606; 0.0496578; 5.1070002; -2.8161174
25.8595072; -8.9384814; 9.0789274; 1.6006348; 0.0519903; 5.0516441; -2.7854264
25.9593509; -9.0385041; 9.0756777; 1.6059517; 0.0542546; 4.9962880; -2.7547355
26.0591945; -9.1387759; 9.0718741; 1.6115065; 0.0564470; 4.9409319; -2.6304148
26.1590382; -9.2378492; 9.0675602; 1.6171234; 0.0568193; 4.8874889; -2.6015001
26.2588818; -9.3371969; 9.0626725; 1.6227907; 0.0571223; 4.8340523; -2.5729007
26.3587255; -9.4368456; 9.0572013; 1.6285040; 0.0573619; 4.7806156; -2.5443012
26.4585692; -9.5368175; 9.0511373; 1.6342585; 0.0575383; 4.7271790; -2.5157017
26.5584128; -9.6371344; 9.0444708; 1.6400495; 0.0576521; 4.6737423; -2.4039665
